,Country,Country code,Job,Currency Notation,Avg. salary,Min. salary,Max. salary,Cities,Variation,Male percent,Female percent,Skills in demand,convert,Avg. salary (USD),Max. salary (USD),Min. salary (USD),Cost of living pm
209,INDIA,IN,Busines Analyst,₹,509904.0,284000.0,1000000.0,"Hyderabad, Andhra Pradesh",-8.0,78.4,21.3,"['Data Warehouse', 'Tableau Software', 'Microsoft SQL Server', 'ETL (Extract, transform, load)', 'Business Intelligence', 'SQL', 'Microsoft Power BI', 'SQL Server Integration Services (SSIS)', 'SQL Server Reporting Services (SSRS)', 'PL/SQL']",0.014,7138.656,14000.0,3976.0,24588.3
210,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Bangalore, Karnataka",30.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,26220.74
211,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Gurgaon, Haryana",30.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,31134.26
212,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Mumbai, Maharashtra",13.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,28405.58
213,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Chennai, Tamil Nadu",7.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,24516.72
214,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Pune, Maharashtra",4.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,24736.68
215,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Hyderabad, Andhra Pradesh",-9.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,24588.3
216,INDIA,IN,iOS Developer,₹,462684.0,197000.0,1000000.0,"Ahmedabad, Gujarat",-33.0,83.6,16.2,"['Objective-C', 'Swift Programming Language', 'Mobile applications development', 'iOS', 'C Programming Language', 'iPhone SDK', 'Apple Xcode IDE', 'iPhone', 'iOS SDK', 'Object Oriented Programming (OOP)']",0.014,6477.576,14000.0,2758.0,24995.23
217,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"Bangalore, Karnataka",26.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,26220.74
218,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"Delhi, Delhi",19.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,27215.8
219,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"Chennai, Tamil Nadu",17.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,24516.72
220,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"Pune, Maharashtra",16.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,24736.68
221,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"Hyderabad, Andhra Pradesh",-5.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,24588.3
222,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"New Delhi, Delhi",-14.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,27215.8
223,INDIA,IN,Cyber Security Analyst,₹,518852.0,302000.0,1000000.0,"Mumbai, Maharashtra",-19.0,86.1,13.9,"['Security Risk Management', 'Security Policies and Procedures', 'Forensics', 'Cyber Security', 'Network Security Management', 'Penetration Testing', 'Vulnerability Assessment', 'Computer Security', 'Security Information and Event Management (SIEM)', 'Security Intrusion Detection']",0.014,7263.928000000001,14000.0,4228.0,28405.58
224,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Bangalore, Karnataka",21.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,26220.74
225,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Gurgaon, Haryana",19.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,31134.26
226,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Hyderabad, Andhra Pradesh",15.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,24588.3
227,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Mumbai, Maharashtra",3.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,28405.58
228,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Pune, Maharashtra",-1.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,24736.68
229,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Chennai, Tamil Nadu",-11.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,24516.72
230,INDIA,IN,Application Developer,₹,497069.0,254000.0,1000000.0,"Kolkata, West Bengal",-14.0,72.9,27.1,"['Java/J2EE', 'Spring', 'PL/SQL', 'Java', 'Angular.js', 'SQL', 'JavaScript', '.NET', 'C# Programming Language', 'jQuery']",0.014,6958.9659999999985,14000.0,3556.0,24500.09
231,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"Mumbai, Maharashtra",15.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,28405.58
232,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"Bangalore, Karnataka",14.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,26220.74
233,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"New Delhi, Delhi",11.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,27215.8
234,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"Pune, Maharashtra",0.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,24736.68
235,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"Chennai, Tamil Nadu",-4.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,24516.72
236,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"Ahmedabad, Gujarat",-7.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,24995.23
237,INDIA,IN,Web Designer,₹,348324.0,124000.0,832000.0,"Hyderabad, Andhra Pradesh",-8.0,88.4,11.6,"['jQuery', 'Web Development', 'Bootstrap', 'JavaScript', 'HTML5', 'HTML', 'Cascading Style Sheets (CSS)', 'Adobe Photoshop', 'Web Design', 'Wordpress']",0.014,4876.536,11648.0,1736.0,24588.3
238,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"Bangalore, Karnataka",11.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,26220.74
239,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"New Delhi, Delhi",4.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,27215.8
240,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"Pune, Maharashtra",3.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,24736.68
241,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"Hyderabad, Andhra Pradesh",2.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,24588.3
242,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"Chennai, Tamil Nadu",-6.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,24516.72
243,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"Mumbai, Maharashtra",-19.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,28405.58
244,INDIA,IN,ScrumMaster,₹,1259800.0,641000.0,2000000.0,"Gurgaon, Haryana",-25.0,74.6,25.4,"['Program Management', 'Product Management', 'Java', 'Agile Software Development', 'ScrumMaster', 'JIRA', 'Scrum', 'Facilitator']",0.014,17637.2,28000.0,8974.0,31134.26
245,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Noida, Uttar Pradesh",54.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,28141.6
246,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Bangalore, Karnataka",30.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,26220.74
247,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Pune, Maharashtra",19.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,24736.68
248,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Kolkata, West Bengal",16.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,24500.09
249,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Delhi, Delhi",4.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,27215.8
250,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Mumbai, Maharashtra",-10.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,28405.58
251,INDIA,IN,Telecommunications Engineer,₹,394889.0,191000.0,992000.0,"Chennai, Tamil Nadu",-11.0,77.6,22.4,"['Troubleshooting', 'VoIP', 'Project Management', 'Cisco Networking', 'Telecommunications', 'Network Support']",0.014,5528.446,13888.0,2674.0,24516.72
252,AUSTRALIA,AU,AGM,AU$,61601.0,51000.0,99000.0,"Brisbane, Queensland",12.0,65.7,34.3,"['People Management', 'Leadership', 'Inventory Management', 'Team Leadership', 'Customer Service', 'Operations Management']",0.73,44968.73,72270.0,37230.0,1356.69
253,AUSTRALIA,AU,AGM,AU$,61601.0,51000.0,99000.0,"Gold Coast, Queensland",2.0,65.7,34.3,"['People Management', 'Leadership', 'Inventory Management', 'Team Leadership', 'Customer Service', 'Operations Management']",0.73,44968.73,72270.0,37230.0,1272.43
254,AUSTRALIA,AU,AGM,AU$,61601.0,51000.0,99000.0,"Melbourne, Victoria",1.0,65.7,34.3,"['People Management', 'Leadership', 'Inventory Management', 'Team Leadership', 'Customer Service', 'Operations Management']",0.73,44968.73,72270.0,37230.0,1313.23
255,AUSTRALIA,AU,AGM,AU$,61601.0,51000.0,99000.0,"Sydney, New South Wales",-1.0,65.7,34.3,"['People Management', 'Leadership', 'Inventory Management', 'Team Leadership', 'Customer Service', 'Operations Management']",0.73,44968.73,72270.0,37230.0,1432.6
256,AUSTRALIA,AU,AGM,AU$,61601.0,51000.0,99000.0,"Adelaide, South Australia",-6.0,65.7,34.3,"['People Management', 'Leadership', 'Inventory Management', 'Team Leadership', 'Customer Service', 'Operations Management']",0.73,44968.73,72270.0,37230.0,1173.85
257,AUSTRALIA,AU,AGM,AU$,61601.0,51000.0,99000.0,"Perth, Western Australia",-7.0,65.7,34.3,"['People Management', 'Leadership', 'Inventory Management', 'Team Leadership', 'Customer Service', 'Operations Management']",0.73,44968.73,72270.0,37230.0,1301.18
258,AUSTRALIA,AU,Data Scientist,AU$,92505.0,63000.0,130000.0,"Sydney, New South Wales",9.0,83.0,16.5,"['Apache Spark', 'Statistical Analysis', 'SQL', 'Big Data Analytics', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Modeling', 'Python', 'R', 'Data Analysis']",0.73,67528.65,94900.0,45990.0,1432.6
259,AUSTRALIA,AU,Data Scientist,AU$,92505.0,63000.0,130000.0,"Canberra, Australian Capital Territory (ACT)",8.0,83.0,16.5,"['Apache Spark', 'Statistical Analysis', 'SQL', 'Big Data Analytics', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Modeling', 'Python', 'R', 'Data Analysis']",0.73,67528.65,94900.0,45990.0,1289.84
260,AUSTRALIA,AU,Data Scientist,AU$,92505.0,63000.0,130000.0,"Perth, Western Australia",5.0,83.0,16.5,"['Apache Spark', 'Statistical Analysis', 'SQL', 'Big Data Analytics', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Modeling', 'Python', 'R', 'Data Analysis']",0.73,67528.65,94900.0,45990.0,1301.18
261,AUSTRALIA,AU,Data Scientist,AU$,92505.0,63000.0,130000.0,"Melbourne, Victoria",-4.0,83.0,16.5,"['Apache Spark', 'Statistical Analysis', 'SQL', 'Big Data Analytics', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Modeling', 'Python', 'R', 'Data Analysis']",0.73,67528.65,94900.0,45990.0,1313.23
262,AUSTRALIA,AU,Data Scientist,AU$,92505.0,63000.0,130000.0,"Brisbane, Queensland",-12.0,83.0,16.5,"['Apache Spark', 'Statistical Analysis', 'SQL', 'Big Data Analytics', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Modeling', 'Python', 'R', 'Data Analysis']",0.73,67528.65,94900.0,45990.0,1356.69
263,AUSTRALIA,AU,Data Scientist,AU$,92505.0,63000.0,130000.0,"Adelaide, South Australia",-20.0,83.0,16.5,"['Apache Spark', 'Statistical Analysis', 'SQL', 'Big Data Analytics', 'Natural Language Processing (NLP)', 'Machine Learning', 'Data Modeling', 'Python', 'R', 'Data Analysis']",0.73,67528.65,94900.0,45990.0,1173.85
264,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Sydney, New South Wales",8.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1432.6
265,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Melbourne, Victoria",1.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1313.23
266,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Perth, Western Australia",-5.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1301.18
267,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Brisbane, Queensland",-6.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1356.69
268,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Newcastle, New South Wales",-9.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1358.95
269,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Adelaide, South Australia",-10.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1173.85
270,AUSTRALIA,AU,Software Engineer,AU$,78493.0,56000.0,112000.0,"Gold Coast, Queensland",-22.0,87.9,11.5,"['Java', 'Linux', 'SQL', 'Python', 'React.js', 'JavaScript', '.NET', 'HTML', 'C# Programming Language', 'PHP']",0.73,57299.89,81760.0,40880.0,1272.43
271,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Hobart, Tasmania",12.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1274.25
272,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Perth, Western Australia",3.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1301.18
273,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Sydney, New South Wales",2.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1432.6
274,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Adelaide, South Australia",1.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1173.85
275,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Melbourne, Victoria",-3.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1313.23
276,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Brisbane, Queensland",-3.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1356.69
277,AUSTRALIA,AU,Primary School Teacher,AU$,68387.0,50000.0,95000.0,"Gold Coast, Queensland",-5.0,19.5,80.5,"['Mentoring', 'Mathematica', 'Curriculum Planning', 'Team Leadership', 'Activities for Children', 'Childhood Education', 'Oral / Verbal Communication', 'English Language', 'Leadership', 'Organizing']",0.73,49922.51,69350.0,36500.0,1272.43
278,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Hobart, Tasmania",6.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1274.25
279,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Sydney, New South Wales",5.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1432.6
280,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Perth, Western Australia",1.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1301.18
281,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Gold Coast, Queensland",1.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1272.43
282,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Melbourne, Victoria",-1.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1313.23
283,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Brisbane, Queensland",-3.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1356.69
284,AUSTRALIA,AU,Secondary School Teacher,AU$,70910.0,53000.0,99000.0,"Adelaide, South Australia",-4.0,39.7,60.3,"['Mentoring', 'Team Leadership', 'Oral / Verbal Communication', 'Curriculum Planning', 'Subject Matter Expert', 'Mathematica', 'Childhood Education', 'English Language', 'French Language', 'Chinese, Mandarin Language']",0.73,51764.3,72270.0,38690.0,1173.85
285,AUSTRALIA,AU,High School Teacher,AU$,70570.0,51000.0,99000.0,"Perth, Western Australia",4.0,50.4,48.0,"['Curriculum Planning', 'Leadership', 'Material Science', 'Childhood Education', 'Mathematica', 'Microsoft Office', 'English Language', 'Team Leadership', 'Information Technology (IT) Support', 'People Management']",0.73,51516.1,72270.0,37230.0,1301.18
286,AUSTRALIA,AU,High School Teacher,AU$,70570.0,51000.0,99000.0,"Sydney, New South Wales",1.0,50.4,48.0,"['Curriculum Planning', 'Leadership', 'Material Science', 'Childhood Education', 'Mathematica', 'Microsoft Office', 'English Language', 'Team Leadership', 'Information Technology (IT) Support', 'People Management']",0.73,51516.1,72270.0,37230.0,1432.6
287,AUSTRALIA,AU,High School Teacher,AU$,70570.0,51000.0,99000.0,"Melbourne, Victoria",-1.0,50.4,48.0,"['Curriculum Planning', 'Leadership', 'Material Science', 'Childhood Education', 'Mathematica', 'Microsoft Office', 'English Language', 'Team Leadership', 'Information Technology (IT) Support', 'People Management']",0.73,51516.1,72270.0,37230.0,1313.23
288,AUSTRALIA,AU,High School Teacher,AU$,70570.0,51000.0,99000.0,"Townsville, Queensland",-1.0,50.4,48.0,"['Curriculum Planning', 'Leadership', 'Material Science', 'Childhood Education', 'Mathematica', 'Microsoft Office', 'English Language', 'Team Leadership', 'Information Technology (IT) Support', 'People Management']",0.73,51516.1,72270.0,37230.0,0.0
289,AUSTRALIA,AU,High School Teacher,AU$,70570.0,51000.0,99000.0,"Adelaide, South Australia",-2.0,50.4,48.0,"['Curriculum Planning', 'Leadership', 'Material Science', 'Childhood Education', 'Mathematica', 'Microsoft Office', 'English Language', 'Team Leadership', 'Information Technology (IT) Support', 'People Management']",0.73,51516.1,72270.0,37230.0,1173.85
